date,store_id,daily_sales,promotion_active,store_size,city_population,is_weekend,day_of_week,month,quarter,days_since_start
2023-06-06,store_003,5619.0,0,small,80000,0,1,6,2,886
2023-06-07,store_003,4444.55,0,small,80000,0,2,6,2,887
2023-06-08,store_003,6050.73,0,small,80000,0,3,6,2,888
2023-06-09,store_003,6085.97,0,small,80000,0,4,6,2,889
2023-06-10,store_003,6318.67,0,small,80000,1,5,6,2,890
2023-06-11,store_003,7138.3,0,small,80000,1,6,6,2,891
2023-06-12,store_003,4961.51,0,small,80000,0,0,6,2,892
2023-06-13,store_003,4269.07,0,small,80000,0,1,6,2,893
2023-06-14,store_003,4846.89,0,small,80000,0,2,6,2,894
2023-06-15,store_003,6149.18,0,small,80000,0,3,6,2,895
2023-06-16,store_003,4458.0,0,small,80000,0,4,6,2,896
2023-06-17,store_003,6282.38,0,small,80000,1,5,6,2,897
2023-06-18,store_003,6299.46,0,small,80000,1,6,6,2,898
2023-06-19,store_003,4959.4,0,small,80000,0,0,6,2,899
2023-06-20,store_003,4991.52,0,small,80000,0,1,6,2,900
2023-06-21,store_003,5256.26,0,small,80000,0,2,6,2,901
2023-06-22,store_003,4920.59,0,small,80000,0,3,6,2,902
2023-06-23,store_003,4467.88,0,small,80000,0,4,6,2,903
2023-06-24,store_003,6378.12,0,small,80000,1,5,6,2,904
2023-06-25,store_003,6906.62,0,small,80000,1,6,6,2,905
2023-06-26,store_003,5643.25,0,small,80000,0,0,6,2,906
2023-06-27,store_003,4765.81,0,small,80000,0,1,6,2,907
2023-06-28,store_003,4531.35,0,small,80000,0,2,6,2,908
2023-06-29,store_003,5025.87,0,small,80000,0,3,6,2,909
2023-06-30,store_003,5976.05,0,small,80000,0,4,6,2,910
2021-01-01,store_004,13465.04,0,large,750000,0,4,1,1,0
2021-01-02,store_004,20404.74,0,large,750000,1,5,1,1,1
2021-01-03,store_004,20859.8,0,large,750000,1,6,1,1,2
2021-01-04,store_004,13373.38,0,large,750000,0,0,1,1,3
2021-01-05,store_004,13053.72,0,large,750000,0,1,1,1,4
2021-01-06,store_004,13823.11,0,large,750000,0,2,1,1,5
2021-01-07,store_004,12320.5,0,large,750000,0,3,1,1,6
2021-01-08,store_004,11248.43,0,large,750000,0,4,1,1,7
2021-01-09,store_004,21187.13,0,large,750000,1,5,1,1,8
2021-01-10,store_004,22325.98,0,large,750000,1,6,1,1,9
2021-01-11,store_004,11829.04,0,large,750000,0,0,1,1,10
2021-01-12,store_004,14494.28,0,large,750000,0,1,1,1,11
2021-01-13,store_004,15733.93,0,large,750000,0,2,1,1,12
2021-01-14,store_004,13544.79,0,large,750000,0,3,1,1,13
2021-01-15,store_004,12512.37,0,large,750000,0,4,1,1,14
2021-01-16,store_004,20814.4,0,large,750000,1,5,1,1,15
2021-01-17,store_004,19545.53,0,large,750000,1,6,1,1,16
2021-01-18,store_004,13017.1,0,large,750000,0,0,1,1,17
2021-01-19,store_004,14561.7,0,large,750000,0,1,1,1,18
2021-01-20,store_004,11790.68,0,large,750000,0,2,1,1,19
2021-01-21,store_004,12089.42,0,large,750000,0,3,1,1,20
2021-01-22,store_004,14245.14,0,large,750000,0,4,1,1,21
2021-01-23,store_004,21412.55,0,large,750000,1,5,1,1,22
2021-01-24,store_004,22337.93,0,large,750000,1,6,1,1,23
2021-01-25,store_004,17205.8,0,large,750000,0,0,1,1,24
2021-01-26,store_004,14733.8,0,large,750000,0,1,1,1,25
2021-01-27,store_004,15552.86,0,large,750000,0,2,1,1,26
2021-01-28,store_004,13328.89,0,large,750000,0,3,1,1,27
2021-01-29,store_004,16006.99,0,large,750000,0,4,1,1,28
2021-01-30,store_004,21261.75,0,large,750000,1,5,1,1,29
2021-01-31,store_004,22750.92,0,large,750000,1,6,1,1,30
2021-02-01,store_004,14993.28,0,large,750000,0,0,2,1,31
2021-02-02,store_004,16833.82,0,large,750000,0,1,2,1,32
2021-02-03,store_004,13346.19,0,large,750000,0,2,2,1,33
2021-02-04,store_004,11929.52,0,large,750000,0,3,2,1,34
2021-02-05,store_004,15229.09,0,large,750000,0,4,2,1,35
2021-02-06,store_004,24596.84,0,large,750000,1,5,2,1,36
2021-02-07,store_004,24011.4,0,large,750000,1,6,2,1,37
2021-02-08,store_004,17827.49,0,large,750000,0,0,2,1,38
2021-02-09,store_004,16675.49,0,large,750000,0,1,2,1,39
2021-02-10,store_004,15175.52,0,large,750000,0,2,2,1,40
2021-02-11,store_004,12424.05,0,large,750000,0,3,2,1,41
2021-02-12,store_004,15908.72,0,large,750000,0,4,2,1,42
2021-02-13,store_004,27133.51,0,large,750000,1,5,2,1,43
2021-02-14,store_004,23795.29,0,large,750000,1,6,2,1,44
2021-02-15,store_004,16666.39,0,large,750000,0,0,2,1,45
2021-02-16,store_004,17433.16,0,large,750000,0,1,2,1,46
2021-02-17,store_004,15128.2,0,large,750000,0,2,2,1,47
2021-02-18,store_004,18003.79,0,large,750000,0,3,2,1,48
2021-02-19,store_004,19850.36,0,large,750000,0,4,2,1,49
2021-02-20,store_004,25307.53,0,large,750000,1,5,2,1,50
2021-02-21,store_004,22992.52,0,large,750000,1,6,2,1,51
2021-02-22,store_004,17274.68,0,large,750000,0,0,2,1,52
2021-02-23,store_004,13608.86,0,large,750000,0,1,2,1,53
2021-02-24,store_004,18207.07,0,large,750000,0,2,2,1,54
2021-02-25,store_004,18527.24,0,large,750000,0,3,2,1,55
2021-02-26,store_004,20826.55,0,large,750000,0,4,2,1,56
2021-02-27,store_004,26402.38,0,large,750000,1,5,2,1,57
2021-02-28,store_004,28199.86,0,large,750000,1,6,2,1,58
2021-03-01,store_004,16609.11,0,large,750000,0,0,3,1,59
2021-03-02,store_004,17635.06,0,large,750000,0,1,3,1,60
2021-03-03,store_004,15593.02,0,large,750000,0,2,3,1,61
2021-03-04,store_004,18151.03,0,large,750000,0,3,3,1,62
2021-03-05,store_004,18055.32,0,large,750000,0,4,3,1,63
2021-03-06,store_004,28945.09,0,large,750000,1,5,3,1,64
2021-03-07,store_004,26509.28,0,large,750000,1,6,3,1,65
2021-03-08,store_004,19118.18,0,large,750000,0,0,3,1,66
2021-03-09,store_004,18436.07,0,large,750000,0,1,3,1,67
2021-03-10,store_004,18547.48,0,large,750000,0,2,3,1,68
2021-03-11,store_004,19449.72,0,large,750000,0,3,3,1,69
2021-03-12,store_004,19484.27,0,large,750000,0,4,3,1,70
2021-03-13,store_004,31502.72,0,large,750000,1,5,3,1,71
2021-03-14,store_004,29084.71,0,large,750000,1,6,3,1,72
2021-03-15,store_004,34205.3,1,large,750000,0,0,3,1,73
2021-03-16,store_004,33069.82,1,large,750000,0,1,3,1,74
2021-03-17,store_004,36324.1,1,large,750000,0,2,3,1,75
2021-03-18,store_004,34177.71,1,large,750000,0,3,3,1,76
2021-03-19,store_004,34624.28,1,large,750000,0,4,3,1,77
2021-03-20,store_004,46094.16,1,large,750000,1,5,3,1,78
2021-03-21,store_004,61896.78,1,large,750000,1,6,3,1,79
2021-03-22,store_004,26547.66,1,large,750000,0,0,3,1,80
2021-03-23,store_004,34213.32,1,large,750000,0,1,3,1,81
2021-03-24,store_004,44922.65,1,large,750000,0,2,3,1,82
2021-03-25,store_004,31368.94,1,large,750000,0,3,3,1,83
2021-03-26,store_004,38481.03,1,large,750000,0,4,3,1,84
2021-03-27,store_004,51883.93,1,large,750000,1,5,3,1,85
2021-03-28,store_004,48698.65,1,large,750000,1,6,3,1,86
2021-03-29,store_004,41740.44,1,large,750000,0,0,3,1,87
2021-03-30,store_004,42472.19,1,large,750000,0,1,3,1,88
2021-03-31,store_004,40164.77,1,large,750000,0,2,3,1,89
2021-04-01,store_004,22181.08,0,large,750000,0,3,4,2,90
2021-04-02,store_004,21903.33,0,large,750000,0,4,4,2,91
2021-04-03,store_004,30573.86,0,large,750000,1,5,4,2,92
2021-04-04,store_004,31084.29,0,large,750000,1,6,4,2,93
2021-04-05,store_004,22062.94,0,large,750000,0,0,4,2,94
2021-04-06,store_004,27361.3,0,large,750000,0,1,4,2,95
2021-04-07,store_004,22752.85,0,large,750000,0,2,4,2,96
2021-04-08,store_004,20823.47,0,large,750000,0,3,4,2,97
2021-04-09,store_004,20415.77,0,large,750000,0,4,4,2,98
2021-04-10,store_004,31888.8,0,large,750000,1,5,4,2,99
2021-04-11,store_004,41001.24,0,large,750000,1,6,4,2,100
2021-04-12,store_004,21634.05,0,large,750000,0,0,4,2,101
2021-04-13,store_004,24670.68,0,large,750000,0,1,4,2,102
2021-04-14,store_004,21850.31,0,large,750000,0,2,4,2,103
2021-04-15,store_004,23382.12,0,large,750000,0,3,4,2,104
2021-04-16,store_004,24679.43,0,large,750000,0,4,4,2,105
2021-04-17,store_004,32455.26,0,large,750000,1,5,4,2,106
2021-04-18,store_004,32328.16,0,large,750000,1,6,4,2,107
2021-04-19,store_004,26939.33,0,large,750000,0,0,4,2,108
2021-04-20,store_004,25465.26,0,large,750000,0,1,4,2,109
2021-04-21,store_004,25096.62,0,large,750000,0,2,4,2,110
2021-04-22,store_004,25168.07,0,large,750000,0,3,4,2,111
2021-04-23,store_004,24478.91,0,large,750000,0,4,4,2,112
2021-04-24,store_004,42315.74,0,large,750000,1,5,4,2,113
2021-04-25,store_004,35469.7,0,large,750000,1,6,4,2,114
2021-04-26,store_004,24973.65,0,large,750000,0,0,4,2,115
2021-04-27,store_004,20241.46,0,large,750000,0,1,4,2,116
2021-04-28,store_004,21782.7,0,large,750000,0,2,4,2,117
2021-04-29,store_004,20945.73,0,large,750000,0,3,4,2,118
2021-04-30,store_004,26906.13,0,large,750000,0,4,4,2,119
2021-05-01,store_004,26727.33,0,large,750000,1,5,5,2,120
2021-05-02,store_004,34527.67,0,large,750000,1,6,5,2,121
2021-05-03,store_004,16842.96,0,large,750000,0,0,5,2,122
2021-05-04,store_004,22091.58,0,large,750000,0,1,5,2,123
2021-05-05,store_004,22962.1,0,large,750000,0,2,5,2,124
2021-05-06,store_004,27550.28,0,large,750000,0,3,5,2,125
2021-05-07,store_004,25210.49,0,large,750000,0,4,5,2,126
2021-05-08,store_004,33408.63,0,large,750000,1,5,5,2,127
2021-05-09,store_004,40406.66,0,large,750000,1,6,5,2,128
2021-05-10,store_004,24430.87,0,large,750000,0,0,5,2,129
2021-05-11,store_004,24521.87,0,large,750000,0,1,5,2,130
2021-05-12,store_004,21527.97,0,large,750000,0,2,5,2,131
2021-05-13,store_004,22083.63,0,large,750000,0,3,5,2,132
2021-05-14,store_004,22522.11,0,large,750000,0,4,5,2,133
2021-05-15,store_004,37045.9,0,large,750000,1,5,5,2,134
2021-05-16,store_004,37212.75,0,large,750000,1,6,5,2,135
2021-05-17,store_004,28454.63,0,large,750000,0,0,5,2,136
2021-05-18,store_004,25628.96,0,large,750000,0,1,5,2,137
2021-05-19,store_004,18017.34,0,large,750000,0,2,5,2,138
2021-05-20,store_004,25382.83,0,large,750000,0,3,5,2,139
2021-05-21,store_004,21167.8,0,large,750000,0,4,5,2,140
2021-05-22,store_004,33579.9,0,large,750000,1,5,5,2,141
2021-05-23,store_004,34180.15,0,large,750000,1,6,5,2,142
2021-05-24,store_004,23173.48,0,large,750000,0,0,5,2,143
2021-05-25,store_004,21421.4,0,large,750000,0,1,5,2,144
2021-05-26,store_004,25357.58,0,large,750000,0,2,5,2,145
2021-05-27,store_004,21357.09,0,large,750000,0,3,5,2,146
2021-05-28,store_004,25763.58,0,large,750000,0,4,5,2,147
2021-05-29,store_004,45678.8,0,large,750000,1,5,5,2,148
2021-05-30,store_004,32375.91,0,large,750000,1,6,5,2,149
2021-05-31,store_004,24190.28,0,large,750000,0,0,5,2,150
2021-06-01,store_004,18618.32,0,large,750000,0,1,6,2,151
2021-06-02,store_004,24154.58,0,large,750000,0,2,6,2,152
2021-06-03,store_004,26504.46,0,large,750000,0,3,6,2,153
2021-06-04,store_004,26696.26,0,large,750000,0,4,6,2,154
2021-06-05,store_004,37635.53,0,large,750000,1,5,6,2,155
2021-06-06,store_004,40658.03,0,large,750000,1,6,6,2,156
2021-06-07,store_004,31219.59,0,large,750000,0,0,6,2,157
2021-06-08,store_004,29133.5,0,large,750000,0,1,6,2,158
2021-06-09,store_004,23563.51,0,large,750000,0,2,6,2,159
2021-06-10,store_004,21243.25,0,large,750000,0,3,6,2,160
2021-06-11,store_004,23825.07,0,large,750000,0,4,6,2,161
2021-06-12,store_004,33699.48,0,large,750000,1,5,6,2,162
2021-06-13,store_004,38874.63,0,large,750000,1,6,6,2,163
2021-06-14,store_004,21849.6,0,large,750000,0,0,6,2,164
2021-06-15,store_004,24572.94,0,large,750000,0,1,6,2,165
2021-06-16,store_004,26800.68,0,large,750000,0,2,6,2,166
2021-06-17,store_004,24453.02,0,large,750000,0,3,6,2,167
2021-06-18,store_004,22338.39,0,large,750000,0,4,6,2,168
2021-06-19,store_004,41307.0,0,large,750000,1,5,6,2,169
2021-06-20,store_004,29979.65,0,large,750000,1,6,6,2,170
2021-06-21,store_004,23771.15,0,large,750000,0,0,6,2,171
2021-06-22,store_004,24438.73,0,large,750000,0,1,6,2,172
2021-06-23,store_004,24542.35,0,large,750000,0,2,6,2,173
2021-06-24,store_004,24905.56,0,large,750000,0,3,6,2,174
2021-06-25,store_004,25913.7,0,large,750000,0,4,6,2,175
2021-06-26,store_004,36440.4,0,large,750000,1,5,6,2,176
2021-06-27,store_004,35159.36,0,large,750000,1,6,6,2,177
2021-06-28,store_004,23298.86,0,large,750000,0,0,6,2,178
2021-06-29,store_004,22758.37,0,large,750000,0,1,6,2,179
2021-06-30,store_004,26096.04,0,large,750000,0,2,6,2,180
2021-07-01,store_004,45437.34,1,large,750000,0,3,7,3,181
2021-07-02,store_004,41138.59,1,large,750000,0,4,7,3,182
2021-07-03,store_004,62231.52,1,large,750000,1,5,7,3,183
2021-07-04,store_004,68452.9,1,large,750000,1,6,7,3,184
2021-07-05,store_004,43824.21,1,large,750000,0,0,7,3,185
2021-07-06,store_004,49368.13,1,large,750000,0,1,7,3,186
2021-07-07,store_004,47348.3,1,large,750000,0,2,7,3,187
2021-07-08,store_004,49847.65,1,large,750000,0,3,7,3,188
2021-07-09,store_004,43009.54,1,large,750000,0,4,7,3,189
2021-07-10,store_004,57591.4,1,large,750000,1,5,7,3,190
2021-07-11,store_004,62608.11,1,large,750000,1,6,7,3,191
2021-07-12,store_004,42070.61,1,large,750000,0,0,7,3,192
2021-07-13,store_004,31804.34,1,large,750000,0,1,7,3,193
2021-07-14,store_004,41100.99,1,large,750000,0,2,7,3,194
2021-07-15,store_004,42178.04,1,large,750000,0,3,7,3,195
2021-07-16,store_004,22948.16,0,large,750000,0,4,7,3,196
2021-07-17,store_004,37454.77,0,large,750000,1,5,7,3,197
2021-07-18,store_004,40303.72,0,large,750000,1,6,7,3,198
2021-07-19,store_004,23519.78,0,large,750000,0,0,7,3,199
2021-07-20,store_004,24360.31,0,large,750000,0,1,7,3,200
2021-07-21,store_004,23530.43,0,large,750000,0,2,7,3,201
2021-07-22,store_004,25008.1,0,large,750000,0,3,7,3,202
2021-07-23,store_004,21567.64,0,large,750000,0,4,7,3,203
2021-07-24,store_004,37428.17,0,large,750000,1,5,7,3,204
2021-07-25,store_004,37402.89,0,large,750000,1,6,7,3,205
2021-07-26,store_004,24775.5,0,large,750000,0,0,7,3,206
2021-07-27,store_004,20796.84,0,large,750000,0,1,7,3,207
2021-07-28,store_004,21803.67,0,large,750000,0,2,7,3,208
2021-07-29,store_004,22615.03,0,large,750000,0,3,7,3,209
2021-07-30,store_004,18979.16,0,large,750000,0,4,7,3,210
2021-07-31,store_004,38091.53,0,large,750000,1,5,7,3,211
2021-08-01,store_004,32670.84,0,large,750000,1,6,8,3,212
2021-08-02,store_004,22328.89,0,large,750000,0,0,8,3,213
2021-08-03,store_004,20369.26,0,large,750000,0,1,8,3,214
2021-08-04,store_004,18664.36,0,large,750000,0,2,8,3,215
2021-08-05,store_004,20128.15,0,large,750000,0,3,8,3,216
2021-08-06,store_004,21791.02,0,large,750000,0,4,8,3,217
2021-08-07,store_004,33980.33,0,large,750000,1,5,8,3,218
2021-08-08,store_004,32198.82,0,large,750000,1,6,8,3,219
2021-08-09,store_004,21752.13,0,large,750000,0,0,8,3,220
2021-08-10,store_004,20216.45,0,large,750000,0,1,8,3,221
2021-08-11,store_004,21852.37,0,large,750000,0,2,8,3,222
2021-08-12,store_004,23788.07,0,large,750000,0,3,8,3,223
2021-08-13,store_004,22065.29,0,large,750000,0,4,8,3,224
2021-08-14,store_004,33252.74,0,large,750000,1,5,8,3,225
2021-08-15,store_004,47573.03,1,large,750000,1,6,8,3,226
2021-08-16,store_004,35981.46,1,large,750000,0,0,8,3,227
2021-08-17,store_004,37921.36,1,large,750000,0,1,8,3,228
2021-08-18,store_004,42390.87,1,large,750000,0,2,8,3,229
2021-08-19,store_004,38841.34,1,large,750000,0,3,8,3,230
2021-08-20,store_004,33967.08,1,large,750000,0,4,8,3,231
2021-08-21,store_004,58920.52,1,large,750000,1,5,8,3,232
2021-08-22,store_004,58285.04,1,large,750000,1,6,8,3,233
2021-08-23,store_004,30005.87,1,large,750000,0,0,8,3,234
2021-08-24,store_004,31397.59,1,large,750000,0,1,8,3,235
2021-08-25,store_004,33696.0,1,large,750000,0,2,8,3,236
2021-08-26,store_004,36688.19,1,large,750000,0,3,8,3,237
2021-08-27,store_004,34746.47,1,large,750000,0,4,8,3,238
2021-08-28,store_004,54192.38,1,large,750000,1,5,8,3,239
2021-08-29,store_004,42115.81,1,large,750000,1,6,8,3,240
2021-08-30,store_004,37257.21,1,large,750000,0,0,8,3,241
2021-08-31,store_004,30452.58,1,large,750000,0,1,8,3,242
2021-09-01,store_004,18303.09,0,large,750000,0,2,9,3,243
2021-09-02,store_004,22177.47,0,large,750000,0,3,9,3,244
2021-09-03,store_004,18548.19,0,large,750000,0,4,9,3,245
2021-09-04,store_004,26456.54,0,large,750000,1,5,9,3,246
2021-09-05,store_004,28524.51,0,large,750000,1,6,9,3,247
2021-09-06,store_004,19391.01,0,large,750000,0,0,9,3,248
2021-09-07,store_004,17089.69,0,large,750000,0,1,9,3,249
2021-09-08,store_004,18692.03,0,large,750000,0,2,9,3,250
2021-09-09,store_004,17107.08,0,large,750000,0,3,9,3,251
2021-09-10,store_004,18845.01,0,large,750000,0,4,9,3,252
2021-09-11,store_004,26653.14,0,large,750000,1,5,9,3,253
2021-09-12,store_004,27302.08,0,large,750000,1,6,9,3,254
2021-09-13,store_004,15946.93,0,large,750000,0,0,9,3,255
2021-09-14,store_004,15741.54,0,large,750000,0,1,9,3,256
2021-09-15,store_004,18654.93,0,large,750000,0,2,9,3,257
2021-09-16,store_004,16802.91,0,large,750000,0,3,9,3,258
2021-09-17,store_004,17311.56,0,large,750000,0,4,9,3,259
2021-09-18,store_004,24321.37,0,large,750000,1,5,9,3,260
2021-09-19,store_004,27174.23,0,large,750000,1,6,9,3,261
2021-09-20,store_004,15514.38,0,large,750000,0,0,9,3,262
2021-09-21,store_004,16192.55,0,large,750000,0,1,9,3,263
2021-09-22,store_004,17594.72,0,large,750000,0,2,9,3,264
2021-09-23,store_004,18112.15,0,large,750000,0,3,9,3,265
2021-09-24,store_004,15265.79,0,large,750000,0,4,9,3,266
2021-09-25,store_004,28719.65,0,large,750000,1,5,9,3,267
2021-09-26,store_004,24611.85,0,large,750000,1,6,9,3,268
2021-09-27,store_004,14161.82,0,large,750000,0,0,9,3,269
2021-09-28,store_004,16292.72,0,large,750000,0,1,9,3,270
2021-09-29,store_004,15017.71,0,large,750000,0,2,9,3,271
2021-09-30,store_004,16193.31,0,large,750000,0,3,9,3,272
2021-10-01,store_004,15358.36,0,large,750000,0,4,10,4,273
2021-10-02,store_004,23166.15,0,large,750000,1,5,10,4,274
2021-10-03,store_004,20772.02,0,large,750000,1,6,10,4,275
2021-10-04,store_004,16644.24,0,large,750000,0,0,10,4,276
2021-10-05,store_004,13313.28,0,large,750000,0,1,10,4,277
2021-10-06,store_004,13304.51,0,large,750000,0,2,10,4,278
2021-10-07,store_004,15421.12,0,large,750000,0,3,10,4,279
2021-10-08,store_004,17156.99,0,large,750000,0,4,10,4,280
2021-10-09,store_004,21272.89,0,large,750000,1,5,10,4,281
2021-10-10,store_004,23458.9,0,large,750000,1,6,10,4,282
2021-10-11,store_004,16090.22,0,large,750000,0,0,10,4,283
2021-10-12,store_004,15624.65,0,large,750000,0,1,10,4,284
2021-10-13,store_004,13918.84,0,large,750000,0,2,10,4,285
2021-10-14,store_004,12726.91,0,large,750000,0,3,10,4,286
2021-10-15,store_004,11070.31,0,large,750000,0,4,10,4,287
2021-10-16,store_004,20636.05,0,large,750000,1,5,10,4,288
2021-10-17,store_004,23561.8,0,large,750000,1,6,10,4,289
2021-10-18,store_004,12406.12,0,large,750000,0,0,10,4,290
2021-10-19,store_004,14877.44,0,large,750000,0,1,10,4,291
2021-10-20,store_004,12517.55,0,large,750000,0,2,10,4,292
2021-10-21,store_004,13907.13,0,large,750000,0,3,10,4,293
2021-10-22,store_004,14661.13,0,large,750000,0,4,10,4,294
2021-10-23,store_004,19088.8,0,large,750000,1,5,10,4,295
2021-10-24,store_004,20684.16,0,large,750000,1,6,10,4,296
2021-10-25,store_004,12933.63,0,large,750000,0,0,10,4,297
2021-10-26,store_004,14377.84,0,large,750000,0,1,10,4,298
2021-10-27,store_004,13683.99,0,large,750000,0,2,10,4,299
2021-10-28,store_004,13384.83,0,large,750000,0,3,10,4,300
2021-10-29,store_004,15316.53,0,large,750000,0,4,10,4,301
2021-10-30,store_004,21103.37,0,large,750000,1,5,10,4,302
2021-10-31,store_004,18349.57,0,large,750000,1,6,10,4,303
2021-11-01,store_004,12974.67,0,large,750000,0,0,11,4,304
2021-11-02,store_004,12936.68,0,large,750000,0,1,11,4,305
2021-11-03,store_004,13090.21,0,large,750000,0,2,11,4,306
2021-11-04,store_004,16204.12,0,large,750000,0,3,11,4,307
2021-11-05,store_004,13369.8,0,large,750000,0,4,11,4,308
2021-11-06,store_004,15347.51,0,large,750000,1,5,11,4,309
2021-11-07,store_004,18164.31,0,large,750000,1,6,11,4,310
2021-11-08,store_004,10297.27,0,large,750000,0,0,11,4,311
2021-11-09,store_004,12304.96,0,large,750000,0,1,11,4,312
2021-11-10,store_004,10165.99,0,large,750000,0,2,11,4,313
2021-11-11,store_004,11549.21,0,large,750000,0,3,11,4,314
2021-11-12,store_004,10699.47,0,large,750000,0,4,11,4,315
2021-11-13,store_004,19605.28,0,large,750000,1,5,11,4,316
2021-11-14,store_004,18836.23,0,large,750000,1,6,11,4,317
2021-11-15,store_004,12908.42,0,large,750000,0,0,11,4,318
2021-11-16,store_004,12372.04,0,large,750000,0,1,11,4,319
2021-11-17,store_004,10738.69,0,large,750000,0,2,11,4,320
2021-11-18,store_004,13095.96,0,large,750000,0,3,11,4,321
2021-11-19,store_004,14826.41,0,large,750000,0,4,11,4,322
2021-11-20,store_004,19388.46,0,large,750000,1,5,11,4,323
2021-11-21,store_004,17809.2,0,large,750000,1,6,11,4,324
2021-11-22,store_004,18662.72,1,large,750000,0,0,11,4,325
2021-11-23,store_004,25283.66,1,large,750000,0,1,11,4,326
2021-11-24,store_004,24381.89,1,large,750000,0,2,11,4,327
2021-11-25,store_004,24282.81,1,large,750000,0,3,11,4,328
2021-11-26,store_004,21784.96,1,large,750000,0,4,11,4,329
2021-11-27,store_004,31810.02,1,large,750000,1,5,11,4,330
2021-11-28,store_004,39626.17,1,large,750000,1,6,11,4,331
2021-11-29,store_004,10722.89,0,large,750000,0,0,11,4,332
2021-11-30,store_004,12934.2,0,large,750000,0,1,11,4,333
2021-12-01,store_004,14171.35,0,large,750000,0,2,12,4,334
2021-12-02,store_004,13285.07,0,large,750000,0,3,12,4,335
2021-12-03,store_004,13384.11,0,large,750000,0,4,12,4,336
2021-12-04,store_004,19635.83,0,large,750000,1,5,12,4,337
2021-12-05,store_004,20972.24,0,large,750000,1,6,12,4,338
2021-12-06,store_004,11040.55,0,large,750000,0,0,12,4,339
2021-12-07,store_004,10683.61,0,large,750000,0,1,12,4,340
2021-12-08,store_004,12411.41,0,large,750000,0,2,12,4,341
2021-12-09,store_004,9749.95,0,large,750000,0,3,12,4,342
2021-12-10,store_004,13991.91,0,large,750000,0,4,12,4,343
2021-12-11,store_004,21007.4,0,large,750000,1,5,12,4,344
2021-12-12,store_004,17945.91,0,large,750000,1,6,12,4,345
2021-12-13,store_004,12067.73,0,large,750000,0,0,12,4,346
2021-12-14,store_004,12469.95,0,large,750000,0,1,12,4,347
2021-12-15,store_004,23018.68,1,large,750000,0,2,12,4,348
2021-12-16,store_004,23022.47,1,large,750000,0,3,12,4,349
2021-12-17,store_004,25046.84,1,large,750000,0,4,12,4,350
2021-12-18,store_004,37538.8,1,large,750000,1,5,12,4,351
2021-12-19,store_004,31488.6,1,large,750000,1,6,12,4,352
2021-12-20,store_004,22472.03,1,large,750000,0,0,12,4,353
2021-12-21,store_004,24735.08,1,large,750000,0,1,12,4,354
2021-12-22,store_004,21876.09,1,large,750000,0,2,12,4,355
2021-12-23,store_004,21751.76,1,large,750000,0,3,12,4,356
2021-12-24,store_004,24283.3,1,large,750000,0,4,12,4,357
2021-12-25,store_004,35599.72,1,large,750000,1,5,12,4,358
2021-12-26,store_004,33446.62,1,large,750000,1,6,12,4,359
2021-12-27,store_004,26683.24,1,large,750000,0,0,12,4,360
2021-12-28,store_004,33317.2,1,large,750000,0,1,12,4,361
2021-12-29,store_004,22514.84,1,large,750000,0,2,12,4,362
2021-12-30,store_004,23836.23,1,large,750000,0,3,12,4,363
2021-12-31,store_004,21956.33,1,large,750000,0,4,12,4,364
2022-01-01,store_004,24873.06,0,large,750000,1,5,1,1,365
2022-01-02,store_004,21935.28,0,large,750000,1,6,1,1,366
2022-01-03,store_004,11256.21,0,large,750000,0,0,1,1,367
2022-01-04,store_004,12638.03,0,large,750000,0,1,1,1,368
2022-01-05,store_004,14786.68,0,large,750000,0,2,1,1,369
2022-01-06,store_004,15357.59,0,large,750000,0,3,1,1,370
2022-01-07,store_004,12055.58,0,large,750000,0,4,1,1,371
2022-01-08,store_004,22314.57,0,large,750000,1,5,1,1,372
2022-01-09,store_004,16863.67,0,large,750000,1,6,1,1,373
2022-01-10,store_004,13912.2,0,large,750000,0,0,1,1,374
2022-01-11,store_004,15685.3,0,large,750000,0,1,1,1,375
2022-01-12,store_004,13412.17,0,large,750000,0,2,1,1,376
2022-01-13,store_004,12124.72,0,large,750000,0,3,1,1,377
2022-01-14,store_004,14568.36,0,large,750000,0,4,1,1,378
2022-01-15,store_004,20353.36,0,large,750000,1,5,1,1,379
2022-01-16,store_004,23163.15,0,large,750000,1,6,1,1,380
2022-01-17,store_004,13320.32,0,large,750000,0,0,1,1,381
2022-01-18,store_004,13566.21,0,large,750000,0,1,1,1,382
2022-01-19,store_004,11802.12,0,large,750000,0,2,1,1,383
2022-01-20,store_004,15135.05,0,large,750000,0,3,1,1,384
2022-01-21,store_004,14733.13,0,large,750000,0,4,1,1,385
2022-01-22,store_004,19915.04,0,large,750000,1,5,1,1,386
2022-01-23,store_004,23183.28,0,large,750000,1,6,1,1,387
2022-01-24,store_004,16824.36,0,large,750000,0,0,1,1,388
2022-01-25,store_004,15023.15,0,large,750000,0,1,1,1,389
2022-01-26,store_004,15866.48,0,large,750000,0,2,1,1,390
2022-01-27,store_004,15976.23,0,large,750000,0,3,1,1,391
2022-01-28,store_004,13766.45,0,large,750000,0,4,1,1,392
2022-01-29,store_004,28488.48,0,large,750000,1,5,1,1,393
2022-01-30,store_004,22662.63,0,large,750000,1,6,1,1,394
2022-01-31,store_004,17005.3,0,large,750000,0,0,1,1,395
2022-02-01,store_004,17298.1,0,large,750000,0,1,2,1,396
